repneed,repseats,demneed,demseats
38.589119,113,38.695236,113
38.589119,114,38.695236,114
38.654198,114,38.825878,114
38.654198,115,38.825878,115
38.720303,115,38.858204,115
38.720303,116,38.858204,116
38.852127,116,38.876427,116
38.852127,117,38.876427,117
38.925667,117,39.186226,117
38.925667,118,39.186226,118
39.333511,118,39.238499,118
39.333511,119,39.238499,119
39.378803,119,39.561577,119
39.378803,120,39.561577,120
39.666321,120,39.644619,120
39.666321,121,39.644619,121
39.676529,121,39.651016,121
39.676529,122,39.651016,122
39.682579,122,39.782494,122
39.682579,123,39.782494,123
39.813583,123,39.865616,123
39.813583,124,39.865616,124
39.914669,124,39.872478,124
39.914669,125,39.872478,125
40.434647,125,40.096817,125
40.434647,126,40.096817,126
40.453156,126,40.111374,126
40.453156,127,40.111374,127
40.482681,127,40.127964,127
40.482681,128,40.127964,128
40.515381,128,40.246479,128
40.515381,129,40.246479,129
40.676754,129,40.290627,129
40.676754,130,40.290627,130
40.703709,130,40.502579,130
40.703709,131,40.502579,131
40.893799,131,40.773575,131
40.893799,132,40.773575,132
40.908577,132,40.793282,132
40.908577,133,40.793282,133
40.923588,133,40.810284,133
40.923588,134,40.810284,134
40.927559,134,40.816162,134
40.927559,135,40.816162,135
41.019833,135,40.817997,135
41.019833,136,40.817997,136
41.043461,136,40.959652,136
41.043461,137,40.959652,137
41.07003,137,41.005428,137
41.07003,138,41.005428,138
41.07235,138,41.009266,138
41.07235,139,41.009266,139
41.101212,139,41.101948,139
41.101212,140,41.101948,140
41.118187,140,41.111279,140
41.118187,141,41.111279,141
41.564411,141,41.231628,141
41.564411,142,41.231628,142
41.645588,142,41.5536,142
41.645588,143,41.5536,143
41.786003,143,41.627708,143
41.786003,144,41.627708,144
41.82341,144,41.663551,144
41.82341,145,41.663551,145
41.934277,145,41.762508,145
41.934277,146,41.762508,146
42.014492,146,41.897263,146
42.014492,147,41.897263,147
42.018539,147,41.987076,147
42.018539,148,41.987076,148
42.063034,148,42.179222,148
42.063034,149,42.179222,149
42.160351,149,42.430599,149
42.160351,150,42.430599,150
42.333954,150,42.494747,150
42.333954,151,42.494747,151
42.378593,151,42.565529,151
42.378593,152,42.565529,152
42.445885,152,42.569889,152
42.445885,153,42.569889,153
42.568855,153,42.570442,153
42.568855,154,42.570442,154
42.621445,154,42.602631,154
42.621445,155,42.602631,155
42.721386,155,42.659664,155
42.721386,156,42.659664,156
42.85162,156,42.935596,156
42.85162,157,42.935596,157
42.902534,157,43.127773,157
42.902534,158,43.127773,158
42.950802,158,43.241226,158
42.950802,159,43.241226,159
43.001736,159,43.356098,159
43.001736,160,43.356098,160
43.218636,160,43.439125,160
43.218636,161,43.439125,161
43.298649,161,43.595631,161
43.298649,162,43.595631,162
43.3806,162,43.776466,162
43.3806,163,43.776466,163
43.731857,163,44.358795,163
43.731857,164,44.358795,164
43.763958,164,44.647823,164
43.763958,165,44.647823,165
43.80788,165,44.668457,165
43.80788,166,44.668457,166
43.838329,166,44.894478,166
43.838329,167,44.894478,167
43.908268,167,45.016014,167
43.908268,168,45.016014,168
43.92503,168,45.2444,168
43.92503,169,45.2444,169
43.984825,169,45.274338,169
43.984825,170,45.274338,170
44.100689,170,45.278625,170
44.100689,171,45.278625,171
44.17181,171,45.372234,171
44.17181,172,45.372234,172
44.249035,172,45.491619,172
44.249035,173,45.491619,173
44.294338,173,45.663216,173
44.294338,174,45.663216,174
44.328888,174,46.100849,174
44.328888,175,46.100849,175
44.437897,175,46.14724,175
44.437897,176,46.14724,176
44.547062,176,46.353004,176
44.547062,177,46.353004,177
44.559372,177,46.445908,177
44.559372,178,46.445908,178
44.668423,178,46.488632,178
44.668423,179,46.488632,179
44.729336,179,46.578686,179
44.729336,180,46.578686,180
44.74181,180,46.70982,180
44.74181,181,46.70982,181
44.764011,181,47.132233,181
44.764011,182,47.132233,182
44.829838,182,47.239239,182
44.829838,183,47.239239,183
44.881321,183,47.487633,183
44.881321,184,47.487633,184
45.140995,184,47.530273,184
45.140995,185,47.530273,185
45.145615,185,47.595615,185
45.145615,186,47.595615,186
45.220055,186,47.737972,186
45.220055,187,47.737972,187
45.275543,187,47.741344,187
45.275543,188,47.741344,188
45.349926,188,47.795116,188
45.349926,189,47.795116,189
45.479317,189,48.086044,189
45.479317,190,48.086044,190
45.489605,190,48.161095,190
45.489605,191,48.161095,191
45.545311,191,48.223866,191
45.545311,192,48.223866,192
45.779999,192,48.449211,192
45.779999,193,48.449211,193
46.265697,193,48.722504,193
46.265697,194,48.722504,194
46.32621,194,48.831833,194
46.32621,195,48.831833,195
46.462868,195,48.911568,195
46.462868,196,48.911568,196
46.46352,196,49.066219,196
46.46352,197,49.066219,197
46.490604,197,49.099804,197
46.490604,198,49.099804,198
46.518719,198,49.193462,198
46.518719,199,49.193462,199
46.594959,199,49.440891,199
46.594959,200,49.440891,200
46.778095,200,49.468609,200
