repneed,repseats,demneed,demseats
38.594852,113,38.700684,113
38.594852,114,38.700684,114
38.659931,114,38.822563,114
38.659931,115,38.822563,115
38.726032,115,38.854885,115
38.726032,116,38.854885,116
38.857849,116,38.881866,116
38.857849,117,38.881866,117
38.931381,117,39.182858,117
38.931381,118,39.182858,118
39.339211,118,39.243908,118
39.339211,119,39.243908,119
39.384502,119,39.58704,119
39.384502,120,39.58704,120
39.672005,120,39.641178,120
39.672005,121,39.641178,121
39.682217,121,39.647572,121
39.682217,122,39.647572,122
39.688271,122,39.77903,122
39.688271,123,39.77903,123
39.819263,123,39.862141,123
39.819263,124,39.862141,124
39.920349,124,39.869003,124
39.920349,125,39.869003,125
40.440296,125,40.102161,125
40.440296,126,40.102161,126
40.458805,126,40.107864,126
40.458805,127,40.107864,127
40.477341,127,40.124447,127
40.477341,128,40.124447,128
40.488331,128,40.242943,128
40.488331,129,40.242943,129
40.6824,129,40.28709,129
40.6824,130,40.28709,130
40.709347,130,40.499008,130
40.709347,131,40.499008,131
40.899433,131,40.769962,131
40.899433,132,40.769962,132
40.9142,132,40.789665,132
40.9142,133,40.789665,133
40.929214,133,40.806667,133
40.929214,134,40.806667,134
40.933186,134,40.812542,134
40.933186,135,40.812542,135
41.02533,135,40.823277,135
41.02533,136,40.823277,136
41.04908,136,40.956013,136
41.04908,137,40.956013,137
41.075645,137,41.001778,137
41.075645,138,41.001778,138
41.077972,138,41.005619,138
41.077972,139,41.005619,139
41.106827,139,41.098286,139
41.106827,140,41.098286,140
41.123806,140,41.107616,140
41.123806,141,41.107616,141
41.570004,141,41.227947,141
41.570004,142,41.227947,142
41.651173,142,41.54987,142
41.651173,143,41.54987,143
41.79158,143,41.632927,143
41.79158,144,41.632927,144
41.828991,144,41.659805,144
41.828991,145,41.659805,145
41.939842,145,41.767712,145
41.939842,146,41.767712,146
42.020054,146,41.902458,146
42.020054,147,41.902458,147
42.024101,147,41.992264,147
42.024101,148,41.992264,148
42.068596,148,42.175396,148
42.068596,149,42.175396,149
42.165905,149,42.426739,149
42.165905,150,42.426739,150
42.337982,150,42.490879,150
42.337982,151,42.490879,151
42.384136,151,42.561649,151
42.384136,152,42.561649,152
42.451424,152,42.566006,152
42.451424,153,42.566006,153
42.565269,153,42.575577,153
42.565269,154,42.575577,154
42.626972,154,42.598747,154
42.626972,155,42.598747,155
42.726906,155,42.655773,155
42.726906,156,42.655773,156
42.754383,156,42.931667,156
42.754383,157,42.931667,157
42.857128,157,43.12381,157
42.857128,158,43.12381,158
42.956306,158,43.237251,158
42.956306,159,43.237251,159
43.007236,159,43.352108,159
43.007236,160,43.352108,160
43.224121,160,43.43512,160
43.224121,161,43.43512,161
43.304134,161,43.591602,161
43.304134,162,43.591602,162
43.38607,162,43.772415,162
43.38607,163,43.772415,163
43.690323,163,44.354664,163
43.690323,164,44.354664,164
43.737297,164,44.64365,164
43.737297,165,44.64365,165
43.769409,165,44.66428,165
43.769409,166,44.66428,166
43.813324,166,44.89027,166
43.813324,167,44.89027,167
43.843765,167,45.011787,167
43.843765,168,45.011787,168
43.930458,168,45.240147,168
43.930458,169,45.240147,169
43.950813,169,45.317081,169
43.950813,170,45.317081,170
43.990253,170,45.346581,170
43.990253,171,45.346581,171
44.10611,171,45.367958,171
44.10611,172,45.367958,172
44.177223,172,45.487328,172
44.177223,173,45.487328,173
44.25444,173,45.658905,173
44.25444,174,45.658905,174
44.29974,174,46.118523,174
44.29974,175,46.118523,175
44.362839,175,46.14286,175
44.362839,176,46.14286,176
44.443291,176,46.348602,176
44.443291,177,46.348602,177
44.552444,177,46.44149,177
44.552444,178,46.44149,178
44.564754,178,46.484211,178
44.564754,179,46.484211,179
44.673794,179,46.574253,179
44.673794,180,46.574253,180
44.734703,180,46.705372,180
44.734703,181,46.705372,181
44.747173,181,47.127728,181
44.747173,182,47.127728,182
44.769382,182,47.234718,182
44.769382,183,47.234718,183
44.886673,183,47.483082,183
44.886673,184,47.483082,184
45.146328,184,47.537914,184
45.146328,185,47.537914,185
45.150948,185,47.591053,185
45.150948,186,47.591053,186
45.22538,186,47.705605,186
45.22538,187,47.705605,187
45.280869,187,47.733391,187
45.280869,188,47.733391,188
45.449299,188,47.790527,188
45.449299,189,47.790527,189
45.484619,189,48.081417,189
45.484619,190,48.081417,190
45.494907,190,48.15646,190
45.494907,191,48.15646,191
45.55061,191,48.219223,191
45.55061,192,48.219223,192
45.785278,192,48.546207,192
45.785278,193,48.546207,193
46.270935,193,48.717804,193
46.270935,194,48.717804,194
46.331436,194,48.827118,194
46.331436,195,48.827118,195
46.398361,195,48.906841,195
46.398361,196,48.906841,196
46.468086,196,49.061474,196
46.468086,197,49.061474,197
46.468735,197,49.098225,197
46.468735,198,49.098225,198
46.52393,198,49.188702,198
46.52393,199,49.188702,199
46.600163,199,49.436104,199
46.600163,200,49.436104,200
46.783287,200,49.463821,200
46.783287,201,49.463821,201
47.00592,201,49.517529,201
47.00592,202,49.517529,202
47.126366,202,49.846264,202
47.126366,203,49.846264,203
47.137306,203,49.903133,203
47.137306,204,49.903133,204
47.246082,204,50.144321,204
47.246082,205,50.144321,205
47.25164,205,50.165142,205
47.25164,206,50.165142,206
47.285652,206,50.261211,206
47.285652,207,50.261211,207
47.289692,207,50.368179,207
47.289692,208,50.368179,208
47.446423,208,50.446926,208
47.446423,209,50.446926,209
47.499245,209,50.590599,209
47.499245,210,50.590599,210
47.542095,210,50.873692,210
47.542095,211,50.873692,211
47.664349,211,51.007164,211
47.664349,212,51.007164,212
47.666489,212,51.061398,212
47.666489,213,51.061398,213
47.982384,213,51.080055,213
47.982384,214,51.080055,214
48.053913,214,51.103485,214
48.053913,215,51.103485,215
48.420872,215,51.180958,215
48.420872,216,51.180958,216
48.494293,216,51.331085,216
48.494293,217,51.331085,217
48.567738,217,51.432262,217
48.567738,218,51.432262,218
48.668915,218,51.505707,218
48.668915,219,51.505707,219
48.819042,219,51.579128,219
48.819042,220,51.579128,220
48.896515,220,51.946087,220
48.896515,221,51.946087,221
48.919945,221,52.017616,221
48.919945,222,52.017616,222
48.938602,222,52.333511,222
48.938602,223,52.333511,223
48.992836,223,52.335651,223
48.992836,224,52.335651,224
49.126308,224,52.457905,224
49.126308,225,52.457905,225
49.409401,225,52.500755,225
49.409401,226,52.500755,226
49.553074,226,52.553577,226
49.553074,227,52.553577,227
49.631821,227,52.710308,227
49.631821,228,52.710308,228
49.738789,228,52.714348,228
49.738789,229,52.714348,229
49.834858,229,52.74836,229
49.834858,230,52.74836,230
49.855679,230,52.753918,230
49.855679,231,52.753918,231
50.096867,231,52.862694,231
50.096867,232,52.862694,232
50.153736,232,52.873634,232
50.153736,233,52.873634,233
50.482471,233,52.99408,233
50.482471,234,52.99408,234
50.536179,234,53.216713,234
50.536179,235,53.216713,235
50.563896,235,53.399837,235
50.563896,236,53.399837,236
50.811298,236,53.47607,236
50.811298,237,53.47607,237
50.901775,237,53.531265,237
50.901775,238,53.531265,238
50.938526,238,53.531914,238
50.938526,239,53.531914,239
51.093159,239,53.601639,239
51.093159,240,53.601639,240
51.172882,240,53.668564,240
51.172882,241,53.668564,241
51.282196,241,53.729065,241
51.282196,242,53.729065,242
51.453793,242,54.214722,242
51.453793,243,54.214722,243
51.780777,243,54.44939,243
51.780777,244,54.44939,244
51.84354,244,54.505093,244
51.84354,245,54.505093,245
51.918583,245,54.515381,245
51.918583,246,54.515381,246
52.209473,246,54.550701,246
52.209473,247,54.550701,247
52.266609,247,54.719131,247
52.266609,248,54.719131,248
52.294395,248,54.77462,248
52.294395,249,54.77462,249
52.408947,249,54.849052,249
52.408947,250,54.849052,250
52.462086,250,54.853672,250
52.462086,251,54.853672,251
52.516918,251,55.113327,251
52.516918,252,55.113327,252
52.765282,252,55.230618,252
52.765282,253,55.230618,253
52.872272,253,55.252827,253
52.872272,254,55.252827,254
53.294628,254,55.265297,254
53.294628,255,55.265297,255
53.425747,255,55.326206,255
53.425747,256,55.326206,256
53.515789,256,55.435246,256
53.515789,257,55.435246,257
53.55851,257,55.447556,257
53.55851,258,55.447556,258
53.651398,258,55.556709,258
53.651398,259,55.556709,259
53.85714,259,55.637161,259
53.85714,260,55.637161,260
53.881477,260,55.70026,260
53.881477,261,55.70026,261
54.341095,261,55.74556,261
54.341095,262,55.74556,262
54.512672,262,55.822777,262
54.512672,263,55.822777,263
54.632042,263,55.89389,263
54.632042,264,55.89389,264
54.653419,264,56.009747,264
54.653419,265,56.009747,265
54.682919,265,56.049187,265
54.682919,266,56.049187,266
54.759853,266,56.069542,266
54.759853,267,56.069542,267
54.988213,267,56.156235,267
54.988213,268,56.156235,268
55.10973,268,56.186676,268
55.10973,269,56.186676,269
55.33572,269,56.230591,269
55.33572,270,56.230591,270
55.35635,270,56.262703,270
